dep_airport,arr_airport,dep_date_time,fuel_gallons,tail_number,celebrity_id,celebrity_name
FBK,TRM,3/8/24,3600,N887WM,2,Bill Gates
LMT,FDK,3/8/24,2000,N887WM,2,Bill Gates
CHZ,VCV,3/19/24,850,N887WM,2,Bill Gates
VCV,MZJ,3/20/24,690,N887WM,2,Bill Gates
BWC,PSP,3/28/24,700,N887WM,2,Bill Gates
MGY,LOU,4/3/24,68200,N887WM,2,Bill Gates
LKV,TRM,4/9/24,920,N887WM,2,Bill Gates
TRM,SEA,4/10/24,1500,N887WM,2,Bill Gates
MDJ,TRM,4/12/24,740,N887WM,2,Bill Gates
SEA,MDJ,4/12/24,630,N887WM,2,Bill Gates
TRM,BUR,4/13/24,580,N887WM,2,Bill Gates
BUR,TRM,4/14/24,500,N887WM,2,Bill Gates
TRM,BFI,4/15/24,910,N887WM,2,Bill Gates
BFI,UDD,4/26/24,860,N887WM,2,Bill Gates
OMA,CPH,5/5/24,4300,N887WM,2,Bill Gates
CPH,RKE,5/6/24,490,N887WM,2,Bill Gates
SXF,EWR,5/9/24,3700,N887WM,2,Bill Gates
EWR,NUQ,5/11/24,3100,N887WM,2,Bill Gates
NUQ,TRM,5/12/24,420,N887WM,2,Bill Gates
TRM,BFI,5/14/24,1200,N887WM,2,Bill Gates
BFI,TRM,5/16/24,860,N887WM,2,Bill Gates
TRM,OAK,5/20/24,790,N887WM,2,Bill Gates
NUQ,BFI,5/22/24,610,N887WM,2,Bill Gates
OAK,NUQ,5/22/24,440,N887WM,2,Bill Gates
BFI,TRM,5/24/24,940,N887WM,2,Bill Gates
PWT,BFI,5/25/24,430,N887WM,2,Bill Gates
TRM,PWT,5/25/24,990,N887WM,2,Bill Gates
BUR,LAS,5/29/23,290,N88WR,47,Steve Wynn
LAS,VNY,6/2/23,480,N88WR,47,Steve Wynn
VNY,LAS,6/2/23,370,N88WR,47,Steve Wynn
LAS,LAX,7/1/23,240,N88WR,47,Steve Wynn
LAX,LAS,7/1/23,230,N88WR,47,Steve Wynn
BUR,LAS,7/2/23,310,N88WR,47,Steve Wynn
LAS,BUR,7/2/23,300,N88WR,47,Steve Wynn
LAS,VNY,7/4/23,250,N88WR,47,Steve Wynn
VNY,LAS,7/4/23,320,N88WR,47,Steve Wynn
LAS,SCK,7/10/23,500,N88WR,47,Steve Wynn
SCK,LAS,7/11/23,420,N88WR,47,Steve Wynn
BUR,LAS,7/18/23,270,N88WR,47,Steve Wynn
LAS,BUR,7/18/23,360,N88WR,47,Steve Wynn
CRP,LAS,7/27/23,860,N88WR,47,Steve Wynn
LAS,CRP,7/27/23,790,N88WR,47,Steve Wynn
LAS,VNY,7/28/23,330,N88WR,47,Steve Wynn
VNY,LAS,7/28/23,260,N88WR,47,Steve Wynn
LAS,VNY,7/29/23,250,N88WR,47,Steve Wynn
VNY,LAS,7/29/23,270,N88WR,47,Steve Wynn
BUR,LAS,7/31/23,270,N88WR,47,Steve Wynn
CRP,LAS,7/31/23,880,N88WR,47,Steve Wynn
DUB,SNN,7/31/23,3700,N88WR,47,Steve Wynn
ISP,LAS,7/31/23,1600,N88WR,47,Steve Wynn
LAS,CRP,7/31/23,850,N88WR,47,Steve Wynn
NCE,LAS,7/31/23,120,N88WR,47,Steve Wynn
PBI,LAS,7/31/23,1500,N88WR,47,Steve Wynn
GJT,TVC,8/1/23,820,N88WR,47,Steve Wynn
LAS,RNO,8/1/23,460,N88WR,47,Steve Wynn
RNO,HON,8/1/23,780,N88WR,47,Steve Wynn
TVC,LAS,8/4/23,1400,N88WR,47,Steve Wynn
GJT,LAS,8/9/23,290,N88WR,47,Steve Wynn
LAS,GJT,8/9/23,530,N88WR,47,Steve Wynn
LAS,SNA,8/18/23,230,N88WR,47,Steve Wynn
SNA,LAS,8/18/23,290,N88WR,47,Steve Wynn
LAS,VNY,8/19/23,270,N88WR,47,Steve Wynn
VNY,LAS,8/19/23,310,N88WR,47,Steve Wynn
BUR,LAS,8/20/23,290,N88WR,47,Steve Wynn
LAS,BUR,8/20/23,300,N88WR,47,Steve Wynn
LAS,CMA,9/5/23,370,N88WR,47,Steve Wynn
LAS,MCO,9/10/23,1600,N88WR,47,Steve Wynn
MCO,LAS,9/11/23,1500,N88WR,47,Steve Wynn
LAS,OAK,9/13/23,500,N88WR,47,Steve Wynn
OAK,LAS,9/13/23,480,N88WR,47,Steve Wynn
DAL,HOU,9/15/23,3400,N88WR,47,Steve Wynn
LAS,NHK,9/15/23,1500,N88WR,47,Steve Wynn
TEB,HOU,9/18/23,990,N88WR,47,Steve Wynn
LAS,LAX,9/25/23,310,N88WR,47,Steve Wynn
LAX,LAS,9/25/23,270,N88WR,47,Steve Wynn
LAS,TEB,9/27/23,1600,N88WR,47,Steve Wynn
TEB,LAS,9/27/23,1700,N88WR,47,Steve Wynn
LAS,VNY,9/29/23,280,N88WR,47,Steve Wynn
LAS,VNY,10/1/23,250,N88WR,47,Steve Wynn
VNY,LAS,10/1/23,330,N88WR,47,Steve Wynn
LAS,MDW,10/2/23,1400,N88WR,47,Steve Wynn
MDW,LAS,10/2/23,1200,N88WR,47,Steve Wynn
LAS,TEB,10/3/23,1800,N88WR,47,Steve Wynn
LAS,MDW,10/4/23,1200,N88WR,47,Steve Wynn
MDW,LAS,10/4/23,1200,N88WR,47,Steve Wynn
TEB,LAS,10/4/23,1500,N88WR,47,Steve Wynn
LAS,SFO,10/5/23,320,N88WR,47,Steve Wynn
SFO,LAS,10/6/23,470,N88WR,47,Steve Wynn
NXP,LAX,10/14/23,230,N88WR,47,Steve Wynn
LAX,LAS,10/15/23,440,N88WR,47,Steve Wynn
LAS,MDW,10/19/23,1200,N88WR,47,Steve Wynn
LAX,LAS,10/19/23,270,N88WR,47,Steve Wynn
MDW,LAX,10/19/23,1200,N88WR,47,Steve Wynn
LAS,LAX,10/21/23,280,N88WR,47,Steve Wynn
BUR,LAS,10/22/23,270,N88WR,47,Steve Wynn
LAS,BUR,10/22/23,290,N88WR,47,Steve Wynn
LAX,RNO,10/22/23,500,N88WR,47,Steve Wynn
RNO,LAS,10/22/23,230,N88WR,47,Steve Wynn
LAS,SAT,10/23/23,840,N88WR,47,Steve Wynn
LAS,HHR,10/30/23,280,N88WR,47,Steve Wynn
BUR,LAS,10/31/23,300,N88WR,47,Steve Wynn
CLD,LAS,10/31/23,300,N88WR,47,Steve Wynn
LAS,BUR,10/31/23,300,N88WR,47,Steve Wynn
LAS,SJC,10/31/23,320,N88WR,47,Steve Wynn
SJC,CLD,10/31/23,430,N88WR,47,Steve Wynn
LAS,LUF,11/14/23,250,N88WR,47,Steve Wynn
AUS,LAS,11/16/23,860,N88WR,47,Steve Wynn
LSV,AUS,11/16/23,790,N88WR,47,Steve Wynn
LAS,AUS,11/19/23,770,N88WR,47,Steve Wynn
AUS,LAS,11/22/23,840,N88WR,47,Steve Wynn
BUR,LAS,11/22/23,300,N88WR,47,Steve Wynn
LAS,BUR,11/22/23,520,N88WR,47,Steve Wynn
LAS,PHX,11/28/23,340,N88WR,47,Steve Wynn
LAS,LAX,12/22/23,330,N88WR,47,Steve Wynn
LAX,LAS,12/22/23,440,N88WR,47,Steve Wynn
LAS,SJC,12/26/23,560,N88WR,47,Steve Wynn
LVK,LAS,12/27/23,470,N88WR,47,Steve Wynn
LAS,YVR,12/29/23,690,N88WR,47,Steve Wynn
YVR,YYZ,12/29/23,840,N88WR,47,Steve Wynn
DAL,LAS,12/31/23,750,N88WR,47,Steve Wynn
LAS,DAL,12/31/23,820,N88WR,47,Steve Wynn
LAS,BUR,1/2/24,270,N88WR,47,Steve Wynn
BUR,LAS,1/3/24,230,N88WR,47,Steve Wynn
LAS,BUR,1/18/24,300,N88WR,47,Steve Wynn
LAS,PGA,3/12/24,400,N88WR,47,Steve Wynn
PGA,GJT,3/12/24,410,N88WR,47,Steve Wynn
GJT,LAS,3/13/24,390,N88WR,47,Steve Wynn
LAS,SGU,3/13/24,660,N88WR,47,Steve Wynn
SGU,VNY,3/15/24,380,N88WR,47,Steve Wynn
VNY,HSH,3/15/24,450,N88WR,47,Steve Wynn
HSH,BYS,3/17/24,580,N88WR,47,Steve Wynn
BYS,CDC,3/27/24,410,N88WR,47,Steve Wynn
CDC,HSH,3/28/24,300,N88WR,47,Steve Wynn
VNY,VCV,3/30/24,460,N88WR,47,Steve Wynn
VCV,BLD,3/31/24,440,N88WR,47,Steve Wynn
BLD,CNY,4/1/24,400,N88WR,47,Steve Wynn
BLD,VGT,4/2/24,320,N88WR,47,Steve Wynn
CNY,BLD,4/2/24,390,N88WR,47,Steve Wynn
LSV,DVT,4/4/24,350,N88WR,47,Steve Wynn
DVT,FTW,4/5/24,690,N88WR,47,Steve Wynn
FTW,LAS,4/5/24,910,N88WR,47,Steve Wynn
LAS,NTK,4/7/24,390,N88WR,47,Steve Wynn
NTK,LAS,4/7/24,350,N88WR,47,Steve Wynn
DAL,LAS,4/8/24,1000,N88WR,47,Steve Wynn
LAS,ADS,4/8/24,770,N88WR,47,Steve Wynn
LAS,NTK,4/12/24,270,N88WR,47,Steve Wynn
DAL,LAS,4/13/24,970,N88WR,47,Steve Wynn
LAS,DAL,4/13/24,810,N88WR,47,Steve Wynn
NTK,LAS,4/13/24,500,N88WR,47,Steve Wynn
LAS,ORL,4/14/24,1400,N88WR,47,Steve Wynn
ORL,BLD,4/14/24,1500,N88WR,47,Steve Wynn
BLD,BUR,4/15/24,360,N88WR,47,Steve Wynn
BUR,LAS,4/15/24,500,N88WR,47,Steve Wynn
LAS,LAX,4/15/24,470,N88WR,47,Steve Wynn
LAX,LAS,4/16/24,300,N88WR,47,Steve Wynn
FTW,LAS,4/17/24,890,N88WR,47,Steve Wynn
LAS,FTW,4/17/24,780,N88WR,47,Steve Wynn
FTW,MAF,4/25/24,380,N88WR,47,Steve Wynn
MAF,LAS,4/25/24,550,N88WR,47,Steve Wynn
VNY,FTW,4/25/24,880,N88WR,47,Steve Wynn
HHR,HSH,4/28/24,450,N88WR,47,Steve Wynn
LAS,HHR,4/28/24,400,N88WR,47,Steve Wynn
CNY,LAS,4/29/24,450,N88WR,47,Steve Wynn
HSH,CNY,4/29/24,410,N88WR,47,Steve Wynn
VNY,SLC,5/8/24,370,N88WR,47,Steve Wynn
BNA,IAH,5/9/24,410,N88WR,47,Steve Wynn
BUR,VNY,5/9/24,280,N88WR,47,Steve Wynn
LAS,BUR,5/9/24,320,N88WR,47,Steve Wynn
LAS,HHR,5/9/24,430,N88WR,47,Steve Wynn
SLC,LAS,5/9/24,410,N88WR,47,Steve Wynn
LAS,SBD,5/10/24,310,N88WR,47,Steve Wynn
SBD,LAS,5/10/24,380,N88WR,47,Steve Wynn
VNY,LAS,5/10/24,290,N88WR,47,Steve Wynn
LAS,ONT,5/12/24,370,N88WR,47,Steve Wynn
ONT,LAS,5/13/24,280,N88WR,47,Steve Wynn
DAL,LAS,5/15/24,840,N88WR,47,Steve Wynn
LAS,DAL,5/15/24,3800,N88WR,47,Steve Wynn
LAS,SNA,5/16/24,320,N88WR,47,Steve Wynn
SNA,LAS,5/17/24,370,N88WR,47,Steve Wynn
LAS,VNY,5/20/24,380,N88WR,47,Steve Wynn
VNY,LAS,5/20/24,500,N88WR,47,Steve Wynn
LAS,LAX,5/21/24,470,N88WR,47,Steve Wynn
LAX,LAS,5/21/24,390,N88WR,47,Steve Wynn
LAS,RIL,5/22/24,430,N88WR,47,Steve Wynn
LAS,VNY,5/22/24,500,N88WR,47,Steve Wynn
RIL,LAS,5/22/24,400,N88WR,47,Steve Wynn
VNY,LAS,5/22/24,350,N88WR,47,Steve Wynn
ASE,LAS,5/24/24,690,N88WR,47,Steve Wynn
LAS,ASE,5/24/24,410,N88WR,47,Steve Wynn
EWR,LAS,5/27/24,1800,N88WR,47,Steve Wynn
LAS,EWR,5/27/24,1600,N88WR,47,Steve Wynn
LAS,BUR,5/28/24,410,N88WR,47,Steve Wynn
FXE,TLH,6/1/23,370,N898CE,4,Caesars Palace Casino
TLH,FXE,6/1/23,430,N898CE,4,Caesars Palace Casino
TLH,LEE,6/2/23,390,N898CE,4,Caesars Palace Casino
LEE,TLH,6/6/23,420,N898CE,4,Caesars Palace Casino
FHU,TLH,6/7/23,990,N898CE,4,Caesars Palace Casino
TLH,FHU,6/7/23,1100,N898CE,4,Caesars Palace Casino
TLH,TMB,6/16/23,520,N898CE,4,Caesars Palace Casino
TMB,TLH,6/16/23,390,N898CE,4,Caesars Palace Casino
TLH,TPA,6/21/23,210,N898CE,4,Caesars Palace Casino
TPA,TLH,6/21/23,250,N898CE,4,Caesars Palace Casino
TLH,MIA,6/24/23,450,N898CE,4,Caesars Palace Casino
MHT,TLH,7/2/23,810,N898CE,4,Caesars Palace Casino
TLH,MHT,7/2/23,790,N898CE,4,Caesars Palace Casino
TLH,PNS,7/10/23,160,N898CE,4,Caesars Palace Casino
PNS,TLH,7/12/23,170,N898CE,4,Caesars Palace Casino
TLH,FXE,7/13/23,400,N898CE,4,Caesars Palace Casino
FXE,TLH,7/14/23,380,N898CE,4,Caesars Palace Casino
MFE,EGP,7/16/23,240,N898CE,4,Caesars Palace Casino
TLH,MFE,7/16/23,710,N898CE,4,Caesars Palace Casino
EGP,MFE,7/17/23,240,N898CE,4,Caesars Palace Casino
MFE,TLH,7/19/23,630,N898CE,4,Caesars Palace Casino
TLH,TMB,7/21/23,540,N898CE,4,Caesars Palace Casino
TMB,TLH,7/21/23,440,N898CE,4,Caesars Palace Casino
MCO,TLH,7/26/23,230,N898CE,4,Caesars Palace Casino
TLH,MCO,7/26/23,220,N898CE,4,Caesars Palace Casino
TLH,UST,7/30/23,170,N898CE,4,Caesars Palace Casino
UST,TLH,8/1/23,410,N898CE,4,Caesars Palace Casino
TLH,MCO,8/7/23,260,N898CE,4,Caesars Palace Casino
MCO,PBI,8/14/23,210,N898CE,4,Caesars Palace Casino
PBI,TLH,8/14/23,390,N898CE,4,Caesars Palace Casino
TLH,JAX,8/27/23,220,N898CE,4,Caesars Palace Casino
TLH,OCF,8/29/23,440,N898CE,4,Caesars Palace Casino
OCF,MCO,8/31/23,240,N898CE,4,Caesars Palace Casino
OCF,TLH,9/8/23,260,N898CE,4,Caesars Palace Casino
TLH,OCF,9/8/23,440,N898CE,4,Caesars Palace Casino
TLH,HPN,9/10/23,690,N898CE,4,Caesars Palace Casino
HPN,TLH,9/11/23,700,N898CE,4,Caesars Palace Casino
TLH,UST,9/17/23,320,N898CE,4,Caesars Palace Casino
UST,TLH,9/18/23,360,N898CE,4,Caesars Palace Casino
TLH,TPA,10/15/23,360,N898CE,4,Caesars Palace Casino
TPA,TLH,10/15/23,360,N898CE,4,Caesars Palace Casino
SRQ,TLH,10/19/23,260,N898CE,4,Caesars Palace Casino
TLH,SRQ,10/19/23,240,N898CE,4,Caesars Palace Casino
MIA,TLH,10/20/23,470,N898CE,4,Caesars Palace Casino
TLH,MIA,10/20/23,470,N898CE,4,Caesars Palace Casino
JAX,TLH,10/24/23,420,N898CE,4,Caesars Palace Casino
MCO,TLH,10/24/23,290,N898CE,4,Caesars Palace Casino
FLL,TLH,10/28/23,470,N898CE,4,Caesars Palace Casino
TLH,FLL,10/29/23,320,N898CE,4,Caesars Palace Casino
TLH,LEE,10/29/23,210,N898CE,4,Caesars Palace Casino
LEE,TLH,11/18/23,300,N898CE,4,Caesars Palace Casino
TLH,MCO,11/27/23,240,N898CE,4,Caesars Palace Casino
TLH,CTY,2/9/24,290,N898CE,4,Caesars Palace Casino
CTY,FMY,2/13/24,240,N898CE,4,Caesars Palace Casino
ORL,TLH,2/15/24,330,N898CE,4,Caesars Palace Casino
TLH,PHK,2/17/24,290,N898CE,4,Caesars Palace Casino
PHK,TLH,2/18/24,380,N898CE,4,Caesars Palace Casino
TLH,DAB,2/19/24,350,N898CE,4,Caesars Palace Casino
DAB,TLH,2/20/24,290,N898CE,4,Caesars Palace Casino
LOU,SPA,2/20/24,260,N898CE,4,Caesars Palace Casino
SPA,CAE,2/20/24,350,N898CE,4,Caesars Palace Casino
TLH,LOU,2/20/24,350,N898CE,4,Caesars Palace Casino
SSI,FDK,2/22/24,450,N898CE,4,Caesars Palace Casino
ORL,ECP,2/23/24,280,N898CE,4,Caesars Palace Casino
VNY,SAD,2/23/24,830,N898CE,4,Caesars Palace Casino
CDC,CDW,2/28/24,2000,N898CE,4,Caesars Palace Casino
TLH,CLW,2/28/24,300,N898CE,4,Caesars Palace Casino
CTY,LAL,2/29/24,340,N898CE,4,Caesars Palace Casino
CLW,CTY,3/4/24,530,N898CE,4,Caesars Palace Casino
LAL,CLW,3/4/24,280,N898CE,4,Caesars Palace Casino
BOW,CTY,3/17/24,430,N898CE,4,Caesars Palace Casino
BOW,FPY,3/18/24,280,N898CE,4,Caesars Palace Casino
NMC,WTD,3/20/24,350,N898CE,4,Caesars Palace Casino
OBE,CTY,3/20/24,360,N898CE,4,Caesars Palace Casino
BPT,AUS,3/25/24,450,N898CE,4,Caesars Palace Casino
TLH,CRG,3/25/24,350,N898CE,4,Caesars Palace Casino
EYE,CRG,3/26/24,1000,N898CE,4,Caesars Palace Casino
TLH,LEE,3/27/24,260,N898CE,4,Caesars Palace Casino
LLY,OCE,3/28/24,8800,N898CE,4,Caesars Palace Casino
CTY,PGD,4/1/24,320,N898CE,4,Caesars Palace Casino
PGD,OCF,4/2/24,250,N898CE,4,Caesars Palace Casino
BOW,SEF,4/4/24,400,N898CE,4,Caesars Palace Casino
SEF,TLH,4/8/24,360,N898CE,4,Caesars Palace Casino
TLH,SUA,4/9/24,280,N898CE,4,Caesars Palace Casino
PIE,TLH,4/10/24,420,N898CE,4,Caesars Palace Casino
TLH,PIE,4/10/24,360,N898CE,4,Caesars Palace Casino
ORL,FPY,4/25/24,330,N898CE,4,Caesars Palace Casino
VNY,FTW,4/25/24,880,N898CE,4,Caesars Palace Casino
APF,TLH,4/26/24,340,N898CE,4,Caesars Palace Casino
FPY,APF,4/26/24,340,N898CE,4,Caesars Palace Casino
APF,TLH,4/27/24,320,N898CE,4,Caesars Palace Casino
TLH,APF,4/27/24,390,N898CE,4,Caesars Palace Casino
PBI,OPF,4/29/24,220,N898CE,4,Caesars Palace Casino
TLH,PBI,4/29/24,340,N898CE,4,Caesars Palace Casino
OPF,TPA,4/30/24,230,N898CE,4,Caesars Palace Casino
TPA,TLH,4/30/24,330,N898CE,4,Caesars Palace Casino
TLH,AVO,5/1/24,360,N898CE,4,Caesars Palace Casino
GNV,TLH,5/8/24,630,N898CE,4,Caesars Palace Casino
TLH,GNV,5/8/24,520,N898CE,4,Caesars Palace Casino
ECP,TLH,5/9/24,320,N898CE,4,Caesars Palace Casino
TLH,ECP,5/9/24,490,N898CE,4,Caesars Palace Casino
ECP,TLH,5/10/24,430,N898CE,4,Caesars Palace Casino
TLH,ECP,5/10/24,450,N898CE,4,Caesars Palace Casino
TLH,MIA,5/13/24,280,N898CE,4,Caesars Palace Casino
MIA,PBI,5/14/24,360,N898CE,4,Caesars Palace Casino
PBI,TLH,5/14/24,320,N898CE,4,Caesars Palace Casino
MCO,TLH,5/16/24,380,N898CE,4,Caesars Palace Casino
MIA,MCO,5/16/24,250,N898CE,4,Caesars Palace Casino
TLH,MIA,5/16/24,310,N898CE,4,Caesars Palace Casino
FLL,ISM,5/23/24,320,N898CE,4,Caesars Palace Casino
ISM,TLH,5/23/24,250,N898CE,4,Caesars Palace Casino
TLH,FLL,5/23/24,320,N898CE,4,Caesars Palace Casino
TLH,ISM,5/23/24,310,N898CE,4,Caesars Palace Casino
ISM,TLH,5/24/24,250,N898CE,4,Caesars Palace Casino
MMU,PBI,11/13/23,1000,N898TS,49,Taylor Swift
PBI,MMU,11/13/23,740,N898TS,49,Taylor Swift
MMU,GIG,11/16/23,3400,N898TS,49,Taylor Swift
GIG,GRU,11/21/23,420,N898TS,49,Taylor Swift
GRU,GRU,11/27/23,3000,N898TS,49,Taylor Swift
TPA,MCI,11/27/23,610,N898TS,49,Taylor Swift
MCI,STN,11/30/23,2600,N898TS,49,Taylor Swift
BGR,MCI,12/1/23,890,N898TS,49,Taylor Swift
STN,BGR,12/1/23,2800,N898TS,49,Taylor Swift
GRB,MCI,12/3/23,390,N898TS,49,Taylor Swift
MCI,GRB,12/3/23,590,N898TS,49,Taylor Swift
MCI,MMU,12/5/23,810,N898TS,49,Taylor Swift
MMU,MCI,12/10/23,770,N898TS,49,Taylor Swift
MCI,MMU,12/12/23,990,N898TS,49,Taylor Swift
MMU,MCI,12/18/23,730,N898TS,49,Taylor Swift
MCI,BNA,12/26/23,340,N898TS,49,Taylor Swift
BNA,MCI,5/4/24,590,N898TS,49,Taylor Swift
MCI,STN,5/4/24,3300,N898TS,49,Taylor Swift
STN,CDG,5/4/24,400,N898TS,49,Taylor Swift
LAS,BUR,7/3/23,400,N900KS,48,Steven Spielberg
LIN,QLT,7/22/23,5900,N900KS,48,Steven Spielberg
NAP,QLT,7/31/23,3900,N900KS,48,Steven Spielberg
VNY,FOK,8/5/23,2400,N900KS,48,Steven Spielberg
IAD,FOK,8/11/23,610,N900KS,48,Steven Spielberg
FOK,LBG,8/13/23,3300,N900KS,48,Steven Spielberg
LBG,GOA,8/30/23,380,N900KS,48,Steven Spielberg
EXT,GOA,9/5/23,680,N900KS,48,Steven Spielberg
GOA,QLT,9/5/23,760,N900KS,48,Steven Spielberg
GOA,QLT,9/7/23,590,N900KS,48,Steven Spielberg
LBG,BZZ,9/15/23,450,N900KS,48,Steven Spielberg
BZZ,LBG,9/20/23,430,N900KS,48,Steven Spielberg
LBG,GOA,9/22/23,650,N900KS,48,Steven Spielberg
FAB,GOA,10/4/23,540,N900KS,48,Steven Spielberg
GOA,QLT,10/4/23,840,N900KS,48,Steven Spielberg
GOA,QLT,10/6/23,1000,N900KS,48,Steven Spielberg
GOA,QLT,10/11/23,610,N900KS,48,Steven Spielberg
ESH,OLB,10/17/23,770,N900KS,48,Steven Spielberg
VNY,TEB,11/14/23,2100,N900KS,48,Steven Spielberg
TEB,LBG,11/15/23,4100,N900KS,48,Steven Spielberg
VNY,TEB,12/5/23,2300,N900KS,48,Steven Spielberg
TEB,VNY,12/6/23,2400,N900KS,48,Steven Spielberg
PHL,TEB,12/17/23,270,N900KS,48,Steven Spielberg
TEB,PHL,12/17/23,250,N900KS,48,Steven Spielberg
VNY,TEB,12/17/23,2800,N900KS,48,Steven Spielberg
TEB,FOK,12/25/23,250,N900KS,48,Steven Spielberg
FOK,TEB,12/31/23,260,N900KS,48,Steven Spielberg
IAD,TEB,1/4/24,310,N900KS,48,Steven Spielberg
TEB,IAD,1/4/24,330,N900KS,48,Steven Spielberg
IAD,VNY,1/5/24,2100,N900KS,48,Steven Spielberg
VNY,SJC,1/11/24,390,N900KS,48,Steven Spielberg
SJC,CMA,1/15/24,680,N900KS,48,Steven Spielberg
SJC,VNY,1/15/24,690,N900KS,48,Steven Spielberg
VNY,MPZ,3/11/24,1400,N900KS,48,Steven Spielberg
MPZ,CCZ,3/12/24,1100,N900KS,48,Steven Spielberg
CCZ,WTD,3/16/24,940,N900KS,48,Steven Spielberg
ILG,IAD,3/18/24,610,N900KS,48,Steven Spielberg
IAD,TTN,3/19/24,430,N900KS,48,Steven Spielberg
BIH,SZP,3/26/24,490,N900KS,48,Steven Spielberg
TTN,BIH,3/26/24,2400,N900KS,48,Steven Spielberg
VNY,YUM,3/28/24,650,N900KS,48,Steven Spielberg
YUM,PHX,3/28/24,460,N900KS,48,Steven Spielberg
PHX,VNY,3/29/24,430,N900KS,48,Steven Spielberg
VNY,AFW,4/7/24,1300,N900KS,48,Steven Spielberg
AFW,VNY,5/18/24,1100,N900KS,48,Steven Spielberg
TEB,NEW,5/24/24,1200,N900KS,48,Steven Spielberg
VNY,TEB,5/24/24,2600,N900KS,48,Steven Spielberg
CAD,UCY,5/25/24,290,N900KS,48,Steven Spielberg
NEW,FOK,5/25/24,1500,N900KS,48,Steven Spielberg
GJT,ORL,6/3/23,1900,N921MT,30,Mark Cuban
ORL,CEF,6/3/23,1200,N921MT,30,Mark Cuban
CEF,ORL,6/10/23,950,N921MT,30,Mark Cuban
ORL,EWR,6/13/23,920,N921MT,30,Mark Cuban
BTV,SWF,7/24/23,300,N921MT,30,Mark Cuban
TEB,BTV,7/28/23,330,N921MT,30,Mark Cuban
BTV,TEB,7/30/23,460,N921MT,30,Mark Cuban
BDU,GJT,8/1/23,310,N921MT,30,Mark Cuban
BUR,BKF,8/1/23,830,N921MT,30,Mark Cuban
GJT,FOK,8/2/23,500,N921MT,30,Mark Cuban
FOK,TEB,8/6/23,290,N921MT,30,Mark Cuban
TEB,ORL,8/9/23,840,N921MT,30,Mark Cuban
ORL,FXE,8/11/23,360,N921MT,30,Mark Cuban
BCT,MCO,8/16/23,320,N921MT,30,Mark Cuban
EWR,ORL,8/31/23,800,N921MT,30,Mark Cuban
ORL,GJT,9/1/23,1600,N921MT,30,Mark Cuban
FXE,GJT,9/3/23,1500,N921MT,30,Mark Cuban
GJT,ORL,9/14/23,1800,N921MT,30,Mark Cuban
ORL,JZI,9/19/23,440,N921MT,30,Mark Cuban
JZI,EWR,9/21/23,1100,N921MT,30,Mark Cuban
LAX,PBI,9/24/23,1700,N921MT,30,Mark Cuban
BOI,TEB,9/27/23,1800,N921MT,30,Mark Cuban
EGE,FCS,9/27/23,300,N921MT,30,Mark Cuban
FCS,EGE,9/27/23,250,N921MT,30,Mark Cuban
FCS,JAX,9/28/23,500,N921MT,30,Mark Cuban
TEB,FCS,9/28/23,170,N921MT,30,Mark Cuban
EGE,CEF,9/29/23,1700,N921MT,30,Mark Cuban
JAX,EGE,9/29/23,1600,N921MT,30,Mark Cuban
CEF,GJT,10/13/23,500,N921MT,30,Mark Cuban
GJT,ORL,10/13/23,1900,N921MT,30,Mark Cuban
ORL,EWR,10/15/23,740,N921MT,30,Mark Cuban
EWR,PUB,10/17/23,1500,N921MT,30,Mark Cuban
LSV,SNA,10/17/23,340,N921MT,30,Mark Cuban
PUB,LSV,10/17/23,520,N921MT,30,Mark Cuban
BOI,ORL,10/19/23,1900,N921MT,30,Mark Cuban
SNA,BOI,10/19/23,630,N921MT,30,Mark Cuban
ORL,SAT,10/23/23,980,N921MT,30,Mark Cuban
SAT,EWR,10/28/23,610,N921MT,30,Mark Cuban
EWR,ORL,10/31/23,920,N921MT,30,Mark Cuban
ORL,GJT,11/4/23,1600,N921MT,30,Mark Cuban
GJT,EWR,11/10/23,2000,N921MT,30,Mark Cuban
EWR,COF,12/9/23,810,N921MT,30,Mark Cuban
ORL,GJT,12/16/23,1600,N921MT,30,Mark Cuban
GJT,EWR,12/19/23,1900,N921MT,30,Mark Cuban
TEB,BRN,12/26/23,3600,N921MT,30,Mark Cuban
BRN,ZRH,1/2/24,3600,N921MT,30,Mark Cuban
EWR,ORL,1/5/24,1100,N921MT,30,Mark Cuban
ATL,LNA,1/12/24,310,N921MT,30,Mark Cuban
ORL,MMU,1/15/24,850,N921MT,30,Mark Cuban
ORL,TEB,1/18/24,870,N921MT,30,Mark Cuban
RIL,BDU,3/7/24,1100,N921MT,30,Mark Cuban
HPN,ZSA,3/16/24,680,N921MT,30,Mark Cuban
DOV,LXV,4/13/24,1900,N921MT,30,Mark Cuban
LXV,MMU,4/24/24,1500,N921MT,30,Mark Cuban
MMU,ORL,5/4/24,930,N921MT,30,Mark Cuban
EVB,RIL,5/8/24,2200,N921MT,30,Mark Cuban
ORL,EVB,5/8/24,440,N921MT,30,Mark Cuban
RIL,ORL,5/12/24,1700,N921MT,30,Mark Cuban
ORL,MMU,5/15/24,930,N921MT,30,Mark Cuban
MMU,LAS,5/21/24,3800,N921MT,30,Mark Cuban
LAS,RIL,5/22/24,510,N921MT,30,Mark Cuban
